DATE,DTB3,DTB4WK,DTB6,DTB1YR
26/05/2016,0.3,0.16,0.45,0.64
27/05/2016,0.31,0.22,0.46,0.67
30/05/2016,.,.,.,.
31/05/2016,0.34,0.27,0.48,0.66
01/06/2016,0.3,0.27,0.48,0.68
02/06/2016,0.28,0.19,0.47,0.66
03/06/2016,0.29,0.18,0.42,0.58
06/06/2016,0.28,0.18,0.43,0.58
07/06/2016,0.28,0.2,0.42,0.57
08/06/2016,0.24,0.2,0.42,0.58
09/06/2016,0.25,0.21,0.42,0.57
10/06/2016,0.25,0.18,0.41,0.55
13/06/2016,0.27,0.22,0.4,0.53
14/06/2016,0.27,0.24,0.4,0.53
15/06/2016,0.26,0.23,0.36,0.5
16/06/2016,0.27,0.23,0.35,0.5
17/06/2016,0.26,0.22,0.36,0.49
20/06/2016,0.28,0.22,0.41,0.54
21/06/2016,0.27,0.25,0.4,0.56
22/06/2016,0.27,0.25,0.39,0.55
23/06/2016,0.3,0.27,0.42,0.57
24/06/2016,0.26,0.24,0.37,0.47
27/06/2016,0.27,0.21,0.35,0.44
28/06/2016,0.26,0.25,0.35,0.44
29/06/2016,0.26,0.18,0.34,0.45
30/06/2016,0.26,0.19,0.35,0.44
01/07/2016,0.27,0.23,0.36,0.44
04/07/2016,.,.,.,.
05/07/2016,0.28,0.27,0.34,0.43
06/07/2016,0.27,0.26,0.35,0.45
07/07/2016,0.29,0.27,0.36,0.46
08/07/2016,0.27,0.26,0.35,0.46
11/07/2016,0.31,0.27,0.39,0.48
12/07/2016,0.29,0.29,0.39,0.5
13/07/2016,0.31,0.29,0.39,0.49
14/07/2016,0.31,0.29,0.4,0.51
15/07/2016,0.31,0.26,0.41,0.5
18/07/2016,0.32,0.25,0.43,0.5
19/07/2016,0.31,0.29,0.43,0.55
20/07/2016,0.32,0.27,0.43,0.55
21/07/2016,0.31,0.28,0.43,0.53
22/07/2016,0.32,0.28,0.43,0.54
25/07/2016,0.32,0.27,0.43,0.54
26/07/2016,0.31,0.24,0.42,0.54
27/07/2016,0.31,0.24,0.39,0.52
28/07/2016,0.25,0.18,0.38,0.52
29/07/2016,0.27,0.18,0.37,0.49
01/08/2016,0.29,0.19,0.39,0.49
02/08/2016,0.29,0.28,0.4,0.49
03/08/2016,0.28,0.26,0.41,0.51
04/08/2016,0.26,0.24,0.4,0.5
05/08/2016,0.27,0.23,0.44,0.54
08/08/2016,0.31,0.26,0.44,0.55
09/08/2016,0.29,0.27,0.43,0.53
10/08/2016,0.28,0.27,0.42,0.53
11/08/2016,0.28,0.27,0.44,0.53
12/08/2016,0.28,0.27,0.42,0.54
15/08/2016,0.31,0.25,0.45,0.54
16/08/2016,0.27,0.27,0.44,0.56
17/08/2016,0.3,0.27,0.45,0.57
18/08/2016,0.29,0.27,0.43,0.57
19/08/2016,0.29,0.27,0.43,0.58
22/08/2016,0.29,0.23,0.44,0.57
23/08/2016,0.3,0.28,0.44,0.57
24/08/2016,0.31,0.28,0.45,0.58
25/08/2016,0.33,0.27,0.45,0.58
26/08/2016,0.33,0.27,0.46,0.6
29/08/2016,0.33,0.24,0.48,0.6
30/08/2016,0.33,0.23,0.47,0.59
31/08/2016,0.33,0.26,0.46,0.59
01/09/2016,0.33,0.26,0.46,0.58
02/09/2016,0.32,0.24,0.44,0.57
05/09/2016,.,.,.,.
06/09/2016,0.32,0.24,0.45,0.54
07/09/2016,0.34,0.25,0.48,0.55
08/09/2016,0.34,0.25,0.49,0.55
09/09/2016,0.34,0.23,0.5,0.56
12/09/2016,0.37,0.22,0.53,0.55
13/09/2016,0.36,0.25,0.53,0.62
14/09/2016,0.33,0.24,0.51,0.61
15/09/2016,0.29,0.19,0.48,0.59
16/09/2016,0.29,0.19,0.49,0.6
19/09/2016,0.3,0.14,0.48,0.59
20/09/2016,0.3,0.17,0.49,0.6
21/09/2016,0.22,0.12,0.44,0.6
22/09/2016,0.18,0.1,0.39,0.58
23/09/2016,0.18,0.09,0.39,0.58
26/09/2016,0.25,0.1,0.42,0.56
27/09/2016,0.26,0.16,0.42,0.56
28/09/2016,0.27,0.14,0.44,0.58
29/09/2016,0.26,0.11,0.42,0.57
30/09/2016,0.28,0.19,0.44,0.57
03/10/2016,0.32,0.24,0.48,0.61
04/10/2016,0.33,0.28,0.47,0.62
05/10/2016,0.32,0.26,0.47,0.62
06/10/2016,0.32,0.25,0.45,0.62
07/10/2016,0.32,0.25,0.45,0.63
10/10/2016,.,.,.,.
11/10/2016,0.35,0.26,0.47,0.68
12/10/2016,0.36,0.25,0.48,0.67
13/10/2016,0.29,0.26,0.44,0.65
14/10/2016,0.31,0.25,0.45,0.65
17/10/2016,0.34,0.23,0.47,0.64
18/10/2016,0.34,0.26,0.47,0.64
19/10/2016,0.34,0.24,0.47,0.63
20/10/2016,0.34,0.24,0.47,0.64
21/10/2016,0.33,0.24,0.46,0.64
24/10/2016,0.33,0.21,0.46,0.64
25/10/2016,0.34,0.22,0.48,0.64
26/10/2016,0.33,0.25,0.48,0.65
27/10/2016,0.29,0.18,0.48,0.66
28/10/2016,0.29,0.17,0.48,0.64
31/10/2016,0.34,0.18,0.51,0.64
01/11/2016,0.35,0.24,0.5,0.63
02/11/2016,0.36,0.23,0.5,0.62
03/11/2016,0.37,0.23,0.51,0.62
04/11/2016,0.37,0.24,0.51,0.6
07/11/2016,0.41,0.26,0.53,0.61
08/11/2016,0.43,0.28,0.55,0.7
09/11/2016,0.44,0.29,0.55,0.71
10/11/2016,0.47,0.29,0.58,0.71
11/11/2016,.,.,.,.
14/11/2016,0.54,0.29,0.64,0.75
15/11/2016,0.5,0.3,0.6,0.76
16/11/2016,0.46,0.31,0.61,0.74
17/11/2016,0.43,0.29,0.6,0.75
18/11/2016,0.43,0.27,0.59,0.75
21/11/2016,0.46,0.25,0.59,0.75
22/11/2016,0.48,0.34,0.6,0.75
23/11/2016,0.5,0.34,0.62,0.77
24/11/2016,.,.,.,.
25/11/2016,0.48,0.33,0.61,0.78
28/11/2016,0.48,0.3,0.59,0.76
29/11/2016,0.48,0.34,0.59,0.75
30/11/2016,0.48,0.37,0.61,0.77
01/12/2016,0.47,0.31,0.59,0.78
02/12/2016,0.48,0.32,0.6,0.76
05/12/2016,0.49,0.31,0.62,0.78
06/12/2016,0.49,0.34,0.62,0.81
07/12/2016,0.51,0.37,0.62,0.83
08/12/2016,0.5,0.38,0.61,0.82
09/12/2016,0.53,0.39,0.63,0.83
12/12/2016,0.51,0.4,0.63,0.83
13/12/2016,0.54,0.46,0.65,0.86
14/12/2016,0.54,0.48,0.65,0.89
15/12/2016,0.5,0.47,0.64,0.88
16/12/2016,0.5,0.45,0.64,0.88
19/12/2016,0.52,0.44,0.64,0.87
20/12/2016,0.52,0.47,0.65,0.87
21/12/2016,0.51,0.45,0.64,0.85
22/12/2016,0.5,0.41,0.64,0.84
23/12/2016,0.51,0.41,0.64,0.84
26/12/2016,.,.,.,.
27/12/2016,0.51,0.49,0.65,0.85
28/12/2016,0.52,0.47,0.61,0.86
29/12/2016,0.46,0.38,0.61,0.81
30/12/2016,0.5,0.43,0.61,0.81
02/01/2017,.,.,.,.
03/01/2017,0.53,0.51,0.64,0.87
04/01/2017,0.52,0.48,0.62,0.85
05/01/2017,0.51,0.5,0.61,0.81
06/01/2017,0.52,0.49,0.6,0.83
09/01/2017,0.5,0.49,0.59,0.8
10/01/2017,0.51,0.5,0.59,0.8
11/01/2017,0.51,0.5,0.59,0.8
12/01/2017,0.51,0.51,0.58,0.79
13/01/2017,0.52,0.51,0.6,0.79
16/01/2017,.,.,.,.
17/01/2017,0.54,0.51,0.61,0.77
18/01/2017,0.52,0.47,0.62,0.79
19/01/2017,0.51,0.46,0.61,0.8
20/01/2017,0.49,0.45,0.61,0.79
23/01/2017,0.51,0.45,0.58,0.76
24/01/2017,0.5,0.49,0.61,0.77
25/01/2017,0.49,0.47,0.6,0.78
26/01/2017,0.5,0.48,0.61,0.78
27/01/2017,0.51,0.48,0.62,0.78
30/01/2017,0.51,0.48,0.62,0.77
31/01/2017,0.52,0.49,0.63,0.82
01/02/2017,0.5,0.49,0.64,0.81
02/02/2017,0.51,0.49,0.63,0.82
03/02/2017,0.5,0.48,0.62,0.8
06/02/2017,0.53,0.47,0.61,0.77
07/02/2017,0.53,0.5,0.62,0.78
08/02/2017,0.53,0.51,0.62,0.77
09/02/2017,0.53,0.5,0.63,0.78
10/02/2017,0.54,0.5,0.63,0.79
13/02/2017,0.52,0.49,0.62,0.79
14/02/2017,0.54,0.5,0.65,0.81
15/02/2017,0.53,0.52,0.66,0.83
16/02/2017,0.52,0.5,0.65,0.79
17/02/2017,0.52,0.49,0.65,0.79
20/02/2017,.,.,.,.
21/02/2017,0.53,0.48,0.68,0.79
22/02/2017,0.52,0.46,0.67,0.78
23/02/2017,0.51,0.38,0.65,0.77
24/02/2017,0.51,0.39,0.64,0.77
27/02/2017,0.5,0.43,0.67,0.77
28/02/2017,0.53,0.39,0.68,0.86
01/03/2017,0.62,0.45,0.78,0.9
02/03/2017,0.66,0.5,0.82,0.96
03/03/2017,0.7,0.54,0.82,0.96
06/03/2017,0.73,0.53,0.82,0.95
07/03/2017,0.75,0.54,0.85,0.99
08/03/2017,0.72,0.52,0.84,1
09/03/2017,0.72,0.48,0.86,1.01
10/03/2017,0.73,0.58,0.87,1
13/03/2017,0.78,0.67,0.91,1.03
14/03/2017,0.77,0.76,0.91,1.03
15/03/2017,0.72,0.7,0.87,0.99
16/03/2017,0.72,0.67,0.87,0.98
17/03/2017,0.72,0.7,0.85,0.97
20/03/2017,0.75,0.68,0.87,0.97
21/03/2017,0.76,0.75,0.89,0.97
22/03/2017,0.76,0.73,0.88,0.95
23/03/2017,0.75,0.72,0.88,0.95
24/03/2017,0.77,0.72,0.87,0.96
27/03/2017,0.77,0.72,0.89,0.96
28/03/2017,0.77,0.74,0.9,1.01
29/03/2017,0.77,0.75,0.9,1.02
30/03/2017,0.77,0.74,0.89,1.01
31/03/2017,0.75,0.73,0.89,1.01
03/04/2017,0.78,0.71,0.9,1
04/04/2017,0.78,0.76,0.9,1
05/04/2017,0.79,0.76,0.91,1
06/04/2017,0.78,0.77,0.92,1.02
07/04/2017,0.81,0.76,0.93,1.05
10/04/2017,0.81,0.76,0.95,1.04
11/04/2017,0.81,0.73,0.92,1.02
12/04/2017,0.8,0.76,0.93,1.01
13/04/2017,0.8,0.75,0.92,1
14/04/2017,.,.,.,.
17/04/2017,0.82,0.74,0.92,1.01
18/04/2017,0.81,0.75,0.92,0.99
19/04/2017,0.8,0.74,0.92,0.99
20/04/2017,0.78,0.72,0.91,0.98
21/04/2017,0.78,0.71,0.9,0.96
24/04/2017,0.8,0.72,0.94,0.99
25/04/2017,0.81,0.72,0.96,1.07
26/04/2017,0.82,0.73,0.97,1.05
27/04/2017,0.8,0.69,0.96,1.04
28/04/2017,0.79,0.66,0.97,1.05
01/05/2017,0.82,0.64,0.96,1.06
02/05/2017,0.81,0.71,0.97,1.05
03/05/2017,0.84,0.72,0.98,1.07
04/05/2017,0.84,0.69,0.98,1.08
05/05/2017,0.88,0.68,0.99,1.07
08/05/2017,0.9,0.69,1,1.09
09/05/2017,0.9,0.73,1.02,1.11
10/05/2017,0.89,0.69,1.02,1.1
11/05/2017,0.87,0.66,1.02,1.1
12/05/2017,0.86,0.66,1.01,1.08
15/05/2017,0.89,0.69,1,1.08
16/05/2017,0.89,0.71,1.02,1.08
17/05/2017,0.89,0.7,0.98,1.05
18/05/2017,0.91,0.71,1,1.06
19/05/2017,0.9,0.68,1.01,1.07
22/05/2017,0.92,0.66,1.03,1.08
23/05/2017,0.91,0.75,1.06,1.12
24/05/2017,0.92,0.74,1.05,1.15
25/05/2017,0.92,0.7,1.06,1.13
26/05/2017,0.92,0.72,1.06,1.14
29/05/2017,.,.,.,.
30/05/2017,0.92,0.76,1.05,1.13
31/05/2017,0.96,0.85,1.06,1.14
01/06/2017,0.96,0.8,1.05,1.13
02/06/2017,0.96,0.8,1.04,1.13
05/06/2017,0.95,0.8,1.04,1.13
06/06/2017,0.96,0.82,1.06,1.13
07/06/2017,0.98,0.82,1.07,1.14
08/06/2017,0.99,0.78,1.09,1.16
09/06/2017,0.99,0.78,1.11,1.17
12/06/2017,0.97,0.79,1.07,1.16
13/06/2017,0.99,0.88,1.1,1.18
14/06/2017,0.99,0.89,1.1,1.17
15/06/2017,1,0.84,1.11,1.18
16/06/2017,1.01,0.83,1.11,1.18
19/06/2017,1.01,0.82,1.11,1.18
20/06/2017,1,0.87,1.12,1.19
21/06/2017,0.97,0.84,1.1,1.19
22/06/2017,0.94,0.78,1.08,1.19
23/06/2017,0.95,0.74,1.08,1.18
26/06/2017,0.98,0.77,1.08,1.17
27/06/2017,0.99,0.88,1.11,1.19
28/06/2017,1,0.87,1.1,1.18
29/06/2017,1.02,0.86,1.12,1.2
30/06/2017,1.01,0.82,1.12,1.21
03/07/2017,1.04,0.95,1.11,1.21
04/07/2017,.,.,.,.
05/07/2017,1.03,0.95,1.13,1.21
06/07/2017,1.02,0.93,1.12,1.2
07/07/2017,1.03,0.92,1.12,1.19
10/07/2017,1.03,0.92,1.11,1.19
11/07/2017,1.03,0.95,1.12,1.17
12/07/2017,1.03,0.92,1.11,1.18
13/07/2017,1.03,0.93,1.12,1.19
14/07/2017,1.02,0.91,1.1,1.18
17/07/2017,1.05,0.92,1.08,1.18
18/07/2017,1.05,0.93,1.09,1.16
19/07/2017,1.09,0.97,1.1,1.2
20/07/2017,1.13,0.97,1.1,1.19
21/07/2017,1.14,0.97,1.08,1.19
24/07/2017,1.15,0.96,1.1,1.2
25/07/2017,1.16,0.94,1.13,1.21
26/07/2017,1.11,1,1.12,1.2
27/07/2017,1.09,0.99,1.11,1.19
28/07/2017,1.06,0.98,1.11,1.19
31/07/2017,1.05,0.98,1.11,1.2
01/08/2017,1.06,0.98,1.13,1.19
02/08/2017,1.06,1,1.13,1.21
03/08/2017,1.06,0.98,1.11,1.19
04/08/2017,1.06,0.98,1.12,1.2
07/08/2017,1.01,0.97,1.12,1.19
08/08/2017,1.04,0.98,1.14,1.21
09/08/2017,1.04,0.99,1.13,1.18
10/08/2017,1.03,1,1.12,1.19
11/08/2017,1.01,0.98,1.12,1.18
14/08/2017,1.01,0.93,1.11,1.19
15/08/2017,1.02,0.96,1.14,1.2
16/08/2017,1,0.95,1.11,1.21
17/08/2017,0.98,0.94,1.09,1.21
18/08/2017,1,0.95,1.11,1.21
21/08/2017,0.99,0.93,1.09,1.2
22/08/2017,0.99,0.92,1.11,1.21
23/08/2017,0.98,0.97,1.09,1.19
24/08/2017,1,0.97,1.09,1.2
25/08/2017,1.01,0.97,1.09,1.2
28/08/2017,0.97,0.98,1.1,1.21
29/08/2017,1.01,0.95,1.11,1.2
30/08/2017,1.01,0.94,1.09,1.2
31/08/2017,0.99,0.93,1.06,1.2
01/09/2017,1,0.94,1.08,1.21
04/09/2017,.,.,.,.
05/09/2017,1.01,1.28,1.11,1.2
06/09/2017,1.05,1.02,1.15,1.21
07/09/2017,1.03,0.96,1.13,1.18
08/09/2017,1.02,0.94,1.12,1.19
11/09/2017,1.04,0.95,1.14,1.21
12/09/2017,1.02,0.98,1.14,1.24
13/09/2017,1.02,0.98,1.14,1.24
14/09/2017,1.03,0.97,1.15,1.25
15/09/2017,1.03,0.96,1.15,1.27
18/09/2017,1.04,0.94,1.16,1.27
19/09/2017,1.03,0.96,1.17,1.28
20/09/2017,1.02,0.97,1.18,1.29
21/09/2017,1.02,0.97,1.17,1.28
22/09/2017,1.01,0.95,1.17,1.27
25/09/2017,1.04,0.95,1.17,1.27
26/09/2017,1.05,0.95,1.17,1.28
27/09/2017,1.05,0.97,1.18,1.29
28/09/2017,1.04,0.95,1.16,1.27
29/09/2017,1.04,0.94,1.18,1.27
02/10/2017,1,0.93,1.2,1.27
03/10/2017,1.05,0.99,1.19,1.28
04/10/2017,1.06,0.98,1.19,1.29
05/10/2017,1.05,1,1.19,1.31
06/10/2017,1.05,1.01,1.2,1.31
09/10/2017,.,.,.,.
10/10/2017,1.06,1.02,1.24,1.39
11/10/2017,1.08,1.02,1.23,1.37
12/10/2017,1.07,0.97,1.24,1.38
13/10/2017,1.07,0.95,1.23,1.36
16/10/2017,1.09,0.94,1.22,1.38
17/10/2017,1.07,0.97,1.23,1.37
18/10/2017,1.07,0.97,1.22,1.38
19/10/2017,1.08,0.97,1.23,1.37
20/10/2017,1.09,0.97,1.24,1.39
23/10/2017,1.08,0.98,1.23,1.38
24/10/2017,1.1,0.99,1.25,1.39
25/10/2017,1.1,0.99,1.25,1.39
26/10/2017,1.09,0.97,1.26,1.39
27/10/2017,1.08,0.96,1.25,1.38
30/10/2017,1.1,0.94,1.22,1.38
31/10/2017,1.13,0.98,1.26,1.39
01/11/2017,1.16,1.04,1.28,1.42
02/11/2017,1.15,1,1.27,1.41
03/11/2017,1.16,1,1.28,1.44
06/11/2017,1.17,1,1.28,1.45
07/11/2017,1.2,1.03,1.31,1.45
08/11/2017,1.21,1.03,1.32,1.49
09/11/2017,1.22,1.05,1.33,1.49
10/11/2017,1.21,1.03,1.34,1.5
13/11/2017,1.22,1.04,1.35,1.51
14/11/2017,1.24,1.04,1.37,1.51
15/11/2017,1.23,1.06,1.36,1.51
16/11/2017,1.25,1.06,1.39,1.55
17/11/2017,1.26,1.05,1.39,1.56
20/11/2017,1.28,1.05,1.43,1.57
21/11/2017,1.28,1.13,1.42,1.57
22/11/2017,1.27,1.14,1.42,1.56
23/11/2017,.,.,.,.
24/11/2017,1.26,1.12,1.42,1.56
27/11/2017,1.25,1.12,1.39,1.57
28/11/2017,1.28,1.14,1.43,1.56
29/11/2017,1.27,1.15,1.42,1.56
30/11/2017,1.25,1.12,1.41,1.57
01/12/2017,1.25,1.11,1.42,1.57
04/12/2017,1.28,1.13,1.42,1.61
05/12/2017,1.28,1.19,1.45,1.6
06/12/2017,1.28,1.16,1.45,1.64
07/12/2017,1.27,1.14,1.44,1.63
08/12/2017,1.26,1.11,1.42,1.61
11/12/2017,1.31,1.14,1.44,1.64
12/12/2017,1.32,1.24,1.46,1.65
13/12/2017,1.28,1.2,1.44,1.63
14/12/2017,1.3,1.19,1.45,1.65
15/12/2017,1.29,1.22,1.45,1.66
18/12/2017,1.36,1.23,1.48,1.65
19/12/2017,1.35,1.23,1.48,1.66
20/12/2017,1.36,1.2,1.48,1.67
21/12/2017,1.33,1.18,1.51,1.68
22/12/2017,1.31,1.12,1.51,1.68
25/12/2017,.,.,.,.
26/12/2017,1.45,1.22,1.49,1.69
27/12/2017,1.42,1.15,1.5,1.69
28/12/2017,1.37,1.16,1.51,1.7
29/12/2017,1.37,1.25,1.5,1.7
01/01/2018,.,.,.,.
02/01/2018,1.42,1.27,1.58,1.78
03/01/2018,1.39,1.27,1.56,1.76
04/01/2018,1.39,1.25,1.57,1.77
05/01/2018,1.37,1.24,1.55,1.75
08/01/2018,1.43,1.26,1.57,1.74
09/01/2018,1.42,1.25,1.57,1.73
10/01/2018,1.4,1.29,1.56,1.73
11/01/2018,1.41,1.29,1.55,1.72
12/01/2018,1.41,1.28,1.56,1.73
15/01/2018,.,.,.,.
16/01/2018,1.43,1.31,1.6,1.73
17/01/2018,1.42,1.29,1.6,1.73
18/01/2018,1.43,1.26,1.6,1.73
19/01/2018,1.42,1.25,1.59,1.73
22/01/2018,1.43,1.23,1.62,1.73
23/01/2018,1.42,1.24,1.6,1.72
24/01/2018,1.41,1.23,1.6,1.73
25/01/2018,1.4,1.2,1.61,1.74
26/01/2018,1.39,1.21,1.6,1.73
29/01/2018,1.43,1.24,1.63,1.73
30/01/2018,1.42,1.47,1.63,1.83
31/01/2018,1.44,1.41,1.63,1.85
01/02/2018,1.46,1.39,1.61,1.84
02/02/2018,1.46,1.38,1.61,1.83
05/02/2018,1.49,1.37,1.64,1.8
06/02/2018,1.5,1.46,1.66,1.82
07/02/2018,1.53,1.34,1.69,1.85
08/02/2018,1.53,1.3,1.69,1.85
09/02/2018,1.53,1.29,1.69,1.83
12/02/2018,1.61,1.31,1.78,1.87
13/02/2018,1.57,1.32,1.76,1.89
14/02/2018,1.56,1.3,1.77,1.92
15/02/2018,1.56,1.28,1.78,1.93
16/02/2018,1.59,1.33,1.79,1.94
19/02/2018,.,.,.,.
20/02/2018,1.64,1.37,1.83,1.94
21/02/2018,1.62,1.38,1.81,1.96
22/02/2018,1.61,1.32,1.8,1.95
23/02/2018,1.61,1.35,1.81,1.95
26/02/2018,1.65,1.35,1.83,1.96
27/02/2018,1.64,1.47,1.83,2.02
28/02/2018,1.63,1.48,1.82,2.01
01/03/2018,1.6,1.47,1.8,1.99
02/03/2018,1.62,1.47,1.81,2
05/03/2018,1.67,1.48,1.82,2
06/03/2018,1.65,1.54,1.83,2
07/03/2018,1.65,1.54,1.83,1.99
08/03/2018,1.64,1.54,1.84,1.99
09/03/2018,1.64,1.54,1.84,1.97
12/03/2018,1.68,1.56,1.85,1.98
13/03/2018,1.7,1.61,1.86,1.97
14/03/2018,1.73,1.68,1.89,1.98
15/03/2018,1.74,1.67,1.9,2
16/03/2018,1.75,1.68,1.91,2.01
19/03/2018,1.77,1.67,1.94,2.01
20/03/2018,1.78,1.73,1.92,2.01
21/03/2018,1.71,1.68,1.9,1.99
22/03/2018,1.69,1.65,1.9,1.98
23/03/2018,1.71,1.66,1.87,1.97
26/03/2018,1.76,1.68,1.9,1.99
27/03/2018,1.74,1.66,1.89,2.04
28/03/2018,1.7,1.62,1.9,2.06
29/03/2018,1.7,1.6,1.88,2.03
30/03/2018,.,.,.,.
02/04/2018,1.74,1.65,1.88,2.02
03/04/2018,1.72,1.67,1.88,2.03
04/04/2018,1.68,1.65,1.86,2.01
05/04/2018,1.69,1.64,1.88,2.01
06/04/2018,1.7,1.65,1.86,2
09/04/2018,1.73,1.64,1.89,2.01
10/04/2018,1.71,1.61,1.89,2.02
11/04/2018,1.7,1.61,1.9,2.02
12/04/2018,1.72,1.62,1.9,2.04
13/04/2018,1.73,1.61,1.92,2.05
16/04/2018,1.76,1.6,1.94,2.05
17/04/2018,1.77,1.65,1.97,2.08
18/04/2018,1.78,1.64,1.96,2.09
19/04/2018,1.79,1.64,1.96,2.13
20/04/2018,1.78,1.62,1.96,2.14
23/04/2018,1.84,1.64,1.99,2.16
24/04/2018,1.84,1.67,2,2.18
25/04/2018,1.82,1.62,1.98,2.19
26/04/2018,1.79,1.59,1.97,2.18
27/04/2018,1.78,1.58,1.97,2.17
30/04/2018,1.84,1.6,1.99,2.17
01/05/2018,1.82,1.65,2,2.19
02/05/2018,1.81,1.66,1.98,2.17
03/05/2018,1.8,1.65,1.97,2.17
04/05/2018,1.8,1.63,1.98,2.17
07/05/2018,1.83,1.64,2,2.17
08/05/2018,1.84,1.66,2,2.18
09/05/2018,1.85,1.65,2,2.19
10/05/2018,1.86,1.65,2,2.19
11/05/2018,1.88,1.63,2.01,2.2
14/05/2018,1.9,1.64,2.04,2.2
15/05/2018,1.89,1.66,2.04,2.22
16/05/2018,1.88,1.66,2.04,2.23
17/05/2018,1.88,1.66,2.05,2.23
18/05/2018,1.87,1.64,2.04,2.23
21/05/2018,1.9,1.65,2.09,2.26
22/05/2018,1.9,1.7,2.08,2.27
23/05/2018,1.88,1.73,2.06,2.22
24/05/2018,1.87,1.7,2.04,2.21
25/05/2018,1.86,1.66,2.02,2.2
28/05/2018,.,.,.,.
29/05/2018,1.9,1.74,2.01,2.1
30/05/2018,1.9,1.74,2.03,2.16
31/05/2018,1.89,1.73,2.03,2.16
01/06/2018,1.88,1.7,2.05,2.21
04/06/2018,1.91,1.72,2.08,2.22
05/06/2018,1.91,1.79,2.08,2.24
06/06/2018,1.91,1.78,2.08,2.24
07/06/2018,1.9,1.75,2.07,2.23
08/06/2018,1.89,1.75,2.07,2.22
11/06/2018,1.91,1.78,2.06,2.24
12/06/2018,1.89,1.78,2.05,2.23
13/06/2018,1.9,1.79,2.04,2.26
14/06/2018,1.9,1.78,2.02,2.25
15/06/2018,1.9,1.79,2.02,2.25
18/06/2018,1.91,1.8,2.08,2.26
19/06/2018,1.91,1.82,2.08,2.27
20/06/2018,1.9,1.82,2.09,2.29
21/06/2018,1.9,1.82,2.07,2.27
22/06/2018,1.89,1.8,2.06,2.26
25/06/2018,1.9,1.76,2.08,2.27
26/06/2018,1.9,1.76,2.09,2.26
27/06/2018,1.89,1.76,2.05,2.25
28/06/2018,1.89,1.73,2.06,2.25
29/06/2018,1.89,1.73,2.06,2.25
02/07/2018,1.95,1.87,2.09,2.26
03/07/2018,1.94,1.88,2.07,2.25
04/07/2018,.,.,.,.
05/07/2018,1.92,1.84,2.06,2.24
06/07/2018,1.93,1.82,2.07,2.26
09/07/2018,1.95,1.83,2.1,2.26
10/07/2018,1.95,1.85,2.1,2.27
11/07/2018,1.93,1.86,2.09,2.27
12/07/2018,1.94,1.86,2.11,2.3
13/07/2018,1.94,1.84,2.1,2.28
16/07/2018,1.98,1.86,2.14,2.3
17/07/2018,1.98,1.9,2.14,2.32
18/07/2018,1.96,1.87,2.12,2.35
19/07/2018,1.96,1.86,2.1,2.32
20/07/2018,1.95,1.82,2.1,2.33
23/07/2018,1.96,1.84,2.14,2.34
24/07/2018,1.98,1.89,2.14,2.34
25/07/2018,1.97,1.87,2.14,2.34
26/07/2018,1.95,1.86,2.13,2.33
27/07/2018,1.96,1.87,2.14,2.35
30/07/2018,2.01,1.87,2.16,2.35
31/07/2018,1.99,1.91,2.16,2.35
01/08/2018,1.99,1.9,2.16,2.36
02/08/2018,1.98,1.86,2.16,2.36
03/08/2018,1.97,1.87,2.17,2.35
06/08/2018,2.02,1.88,2.18,2.35
07/08/2018,2.02,1.93,2.18,2.36
08/08/2018,2.02,1.9,2.18,2.35
09/08/2018,2.02,1.87,2.19,2.35
10/08/2018,2.01,1.88,2.17,2.33
13/08/2018,2.03,1.89,2.17,2.33
14/08/2018,2.04,1.93,2.19,2.36
15/08/2018,2.03,1.93,2.17,2.37
16/08/2018,2.03,1.92,2.18,2.37
17/08/2018,2.01,1.92,2.18,2.36
20/08/2018,2.03,1.89,2.2,2.35
21/08/2018,2.04,1.91,2.19,2.37
22/08/2018,2.05,1.92,2.18,2.35
23/08/2018,2.04,1.9,2.17,2.35
24/08/2018,2.05,1.91,2.19,2.36
27/08/2018,2.08,1.91,2.2,2.38
28/08/2018,2.09,1.93,2.22,2.38
29/08/2018,2.09,1.93,2.22,2.39
30/08/2018,2.07,1.93,2.22,2.38
31/08/2018,2.07,1.91,2.22,2.38
03/09/2018,.,.,.,.
04/09/2018,2.09,1.97,2.24,2.4
05/09/2018,2.1,1.97,2.25,2.4
06/09/2018,2.09,1.94,2.24,2.41
07/09/2018,2.1,1.94,2.24,2.43
10/09/2018,2.11,1.93,2.27,2.44
11/09/2018,2.11,1.99,2.26,2.47
12/09/2018,2.12,1.98,2.27,2.48
13/09/2018,2.11,1.97,2.27,2.47
14/09/2018,2.12,1.98,2.27,2.48
17/09/2018,2.13,1.97,2.3,2.48
18/09/2018,2.13,2.02,2.31,2.49
19/09/2018,2.12,2,2.3,2.49
20/09/2018,2.13,1.99,2.31,2.49
21/09/2018,2.14,2.01,2.32,2.49
24/09/2018,2.18,2.02,2.33,2.51
25/09/2018,2.17,2.09,2.32,2.5
26/09/2018,2.16,2.08,2.31,2.49
27/09/2018,2.14,2.07,2.31,2.49
28/09/2018,2.15,2.09,2.3,2.49
01/10/2018,2.19,2.09,2.34,2.5
02/10/2018,2.19,2.11,2.35,2.51
03/10/2018,2.19,2.12,2.35,2.52
04/10/2018,2.18,2.13,2.36,2.53
05/10/2018,2.18,2.12,2.35,2.54
08/10/2018,.,.,.,.
09/10/2018,2.21,2.14,2.4,2.56
